time,latitude,longitude,name,basin,wind,pressure,status
 ,degrees_north,degrees_east, , ,kts,mb, 
2022-01-31 12:00:00,-14.8,151.7,UNNAMED,SP,35,998,TS
2022-01-31 15:00:00,-14.9,151.9,UNNAMED,SP, , ,TS
2022-01-31 18:00:00,-14.9,152.2,UNNAMED,SP,35,996,TS
2022-01-31 21:00:00,-14.9,152.3,UNNAMED,SP, , ,TS
2022-02-01 00:00:00,-15.0,152.5,UNNAMED,SP,30,996,TS
2022-02-01 03:00:00,-14.9,152.6,UNNAMED,SP, , ,TS
2022-02-01 06:00:00,-14.9,152.8,UNNAMED,SP,30,995,TS
2022-02-01 09:00:00,-14.9,153.0,UNNAMED,SP, , ,TS
2022-02-01 12:00:00,-15.0,153.2,UNNAMED,SP,30,998,TD
2022-02-01 15:00:00,-14.9,153.3,UNNAMED,SP, , ,TD
2022-02-01 18:00:00,-14.9,153.5,UNNAMED,SP,30,999,TD
2022-02-01 21:00:00,-14.9,153.7,UNNAMED,SP, , ,TD
2022-02-02 00:00:00,-14.9,153.9,UNNAMED,SP,30,1000,TD
2022-02-02 03:00:00,-14.9,154.3,UNNAMED,SP, , ,TD
2022-02-02 06:00:00,-15.1,154.9,UNNAMED,SP,25,1000,TD
2022-02-02 09:00:00,-15.4,155.6,UNNAMED,SP, , ,TD
2022-02-02 12:00:00,-15.8,156.3,UNNAMED,SP,25,1002,TD
2022-02-02 15:00:00,-16.0,156.9,UNNAMED,SP, , ,TD
2022-02-02 18:00:00,-16.2,157.4,UNNAMED,SP,25,999,DB
2022-02-02 21:00:00,-16.4,157.8,UNNAMED,SP, , ,DB
2022-02-03 00:00:00,-16.7,158.2,UNNAMED,SP,15,1000,DB
2022-02-03 03:00:00,-17.0,158.6,UNNAMED,SP, , ,DB
2022-02-03 06:00:00,-17.2,159.0,UNNAMED,SP, , ,DB
2022-02-03 09:00:00,-17.4,159.5,UNNAMED,SP, , ,DB
2022-02-03 12:00:00,-17.6,160.0,UNNAMED,SP, , ,DB
2022-02-03 15:00:00,-17.8,160.7,UNNAMED,SP, , ,DB
2022-02-03 18:00:00,-18.2,161.4,UNNAMED,SP, , ,DB
2022-02-03 21:00:00,-18.7,162.1,UNNAMED,SP, , ,DB
2022-02-04 00:00:00,-19.4,162.8,UNNAMED,SP, , ,TD
2022-02-02 18:00:00,-16.0,82.4,CLIFF,SI, , ,DB
2022-02-02 21:00:00,-15.9,82.7,CLIFF,SI, , ,DB
2022-02-03 00:00:00,-15.9,82.9,CLIFF,SI, , ,TD
2022-02-03 03:00:00,-15.9,83.1,CLIFF,SI, , ,TD
2022-02-03 06:00:00,-16.0,83.3,CLIFF,SI,30,1001,TD
2022-02-03 09:00:00,-16.0,83.4,CLIFF,SI, , ,TD
2022-02-03 12:00:00,-16.0,83.6,CLIFF,SI,30,1000,TD
2022-02-03 15:00:00,-16.2,83.7,CLIFF,SI, , ,TD
2022-02-03 18:00:00,-16.4,83.9,CLIFF,SI,35,998,TD
2022-02-03 21:00:00,-16.7,84.0,CLIFF,SI, , ,TD
2022-02-04 00:00:00,-17.1,84.0,CLIFF,SI,35,997,TD
2022-02-04 03:00:00,-17.5,84.0,CLIFF,SI, , ,TD
2022-02-04 06:00:00,-17.8,83.9,CLIFF,SI,35,997,TS
2022-02-04 09:00:00,-18.1,83.9,CLIFF,SI, , ,TS
2022-02-04 12:00:00,-18.3,83.8,CLIFF,SI,40,994,TS
2022-02-04 15:00:00,-18.5,83.7,CLIFF,SI, , ,TS
2022-02-04 18:00:00,-18.6,83.6,CLIFF,SI,45,991,TS
2022-02-04 21:00:00,-18.8,83.6,CLIFF,SI, , ,TS
2022-02-05 00:00:00,-19.0,83.7,CLIFF,SI,37,996,TS
2022-02-05 03:00:00,-19.1,83.8,CLIFF,SI, , ,TS
2022-02-05 06:00:00,-19.4,83.9,CLIFF,SI,37,997,TS
2022-02-05 09:00:00,-20.0,84.0,CLIFF,SI, , ,TS
2022-02-05 12:00:00,-20.6,83.9,CLIFF,SI,37,997,TS
2022-02-05 15:00:00,-20.9,83.5,CLIFF,SI, , ,TS
2022-02-05 18:00:00,-21.2,82.8,CLIFF,SI,37,997,TS
2022-02-05 21:00:00,-21.4,82.1,CLIFF,SI, , ,TS
2022-02-06 00:00:00,-21.6,81.5,CLIFF,SI,35,999,TS
2022-02-06 03:00:00,-22.1,80.8,CLIFF,SI, , ,TS
2022-02-06 06:00:00,-22.5,80.1,CLIFF,SI,35,1000,TS
2022-02-06 09:00:00,-22.6,79.8,CLIFF,SI, , ,TS
2022-02-06 12:00:00,-22.7,79.5,CLIFF,SI,35,1000,TS
2022-02-06 15:00:00,-22.9,79.2,CLIFF,SI, , ,TS
2022-02-06 18:00:00,-23.1,78.8,CLIFF,SI,32,1002,TD
2022-02-06 21:00:00,-23.3,78.0,CLIFF,SI, , ,TD
2022-02-07 00:00:00,-23.6,77.1,CLIFF,SI,30,1003,TD
2022-02-07 03:00:00,-23.8,76.4,CLIFF,SI, , ,TD
2022-02-07 06:00:00,-24.1,75.8,CLIFF,SI,30,1003,TD
2022-02-07 09:00:00,-24.4,75.2,CLIFF,SI, , ,TD
2022-02-07 12:00:00,-24.6,74.8,CLIFF,SI,30,1003,TD
2022-02-07 15:00:00,-24.6,74.3,CLIFF,SI, , ,TD
2022-02-07 18:00:00,-24.5,73.8,CLIFF,SI,30,1003,DB
2022-02-07 21:00:00,-24.5,73.4,CLIFF,SI, , ,DB
2022-02-08 00:00:00,-24.4,73.0,CLIFF,SI,30,1003, 
2022-02-08 03:00:00,-24.4,72.6,CLIFF,SI, , , 
2022-02-08 06:00:00,-24.4,72.2,CLIFF,SI,30,1003, 
2022-02-08 09:00:00,-24.5,71.7,CLIFF,SI, , , 
2022-02-08 12:00:00,-24.6,71.2,CLIFF,SI,30,1003, 
2022-02-08 15:00:00,-24.6,70.9,CLIFF,SI, , , 
2022-02-08 18:00:00,-24.6,70.6,CLIFF,SI,35,1002, 
2022-02-08 21:00:00,-24.5,70.3,CLIFF,SI, , , 
2022-02-09 00:00:00,-24.4,69.9,CLIFF,SI,32,1002, 
2022-02-09 03:00:00,-24.3,69.4,CLIFF,SI, , , 
2022-02-09 06:00:00,-24.2,68.9,CLIFF,SI,32,1002, 
2022-02-09 09:00:00,-24.1,68.3,CLIFF,SI, , , 
2022-02-09 12:00:00,-24.1,67.7,CLIFF,SI,32,1002, 
2022-02-09 15:00:00,-24.1,67.1,CLIFF,SI, , , 
2022-02-09 18:00:00,-24.1,66.6,CLIFF,SI,30,1003, 
2022-02-09 21:00:00,-24.1,66.0,CLIFF,SI, , , 
2022-02-10 00:00:00,-24.2,65.4,CLIFF,SI,30,1003, 
2022-02-10 03:00:00,-24.3,64.8,CLIFF,SI, , , 
2022-02-10 06:00:00,-24.3,64.1,CLIFF,SI,28,1004, 
2022-02-10 09:00:00,-24.2,63.4,CLIFF,SI, , , 
2022-02-10 12:00:00,-24.1,62.7,CLIFF,SI,27,1004, 
2022-02-10 15:00:00,-24.0,61.9,CLIFF,SI, , , 
2022-02-10 18:00:00,-23.9,61.2,CLIFF,SI,23,1005, 
2022-02-10 21:00:00,-23.8,60.7,CLIFF,SI, , , 
2022-02-11 00:00:00,-23.7,60.2,CLIFF,SI,20,1006, 
2022-02-11 03:00:00,-23.6,59.7,CLIFF,SI, , , 
2022-02-11 06:00:00,-23.6,59.2,CLIFF,SI,20,1006, 
2022-02-11 09:00:00,-23.5,58.6,CLIFF,SI, , , 
2022-02-11 12:00:00,-23.4,58.0,CLIFF,SI,20,1006, 
2022-02-11 15:00:00,-23.3,57.4,CLIFF,SI, , , 
2022-02-11 18:00:00,-23.1,56.8,CLIFF,SI,20,1007, 
2022-02-11 21:00:00,-23.0,56.2,CLIFF,SI, , , 
2022-02-12 00:00:00,-22.8,55.5,CLIFF,SI,20,1007, 
2022-02-12 03:00:00,-22.6,54.8,CLIFF,SI, , , 
2022-02-12 06:00:00,-22.4,54.2,CLIFF,SI,20,1007, 
2022-02-12 09:00:00,-22.2,53.6,CLIFF,SI, , , 
2022-02-12 12:00:00,-22.1,53.0,CLIFF,SI,20,1008, 
2022-02-12 15:00:00,-21.9,52.4,CLIFF,SI, , , 
2022-02-12 18:00:00,-21.7,51.9,CLIFF,SI,20,1008, 
2022-02-12 21:00:00,-21.5,51.3,CLIFF,SI, , , 
2022-02-13 00:00:00,-21.3,50.8,CLIFF,SI,15,1009, 
2022-02-13 03:00:00,-21.1,50.3,CLIFF,SI, , , 
2022-02-13 06:00:00,-20.9,49.8,CLIFF,SI,15,1010, 
2022-02-05 12:00:00,-10.0,103.2,EMNATI,SI, , , 
2022-02-05 15:00:00,-9.9,103.4,EMNATI,SI, , , 
2022-02-05 18:00:00,-9.8,103.5,EMNATI,SI, , , 
2022-02-05 21:00:00,-9.6,103.5,EMNATI,SI, , , 
2022-02-06 00:00:00,-9.5,103.6,EMNATI,SI, , , 
2022-02-06 03:00:00,-9.5,103.8,EMNATI,SI, , , 
2022-02-06 06:00:00,-9.6,104.0,EMNATI,SI, , , 
2022-02-06 09:00:00,-9.7,104.2,EMNATI,SI, , , 
2022-02-06 12:00:00,-9.8,104.4,EMNATI,SI, , , 
2022-02-06 15:00:00,-9.9,104.5,EMNATI,SI, , , 
2022-02-06 18:00:00,-10.1,104.5,EMNATI,SI, , , 
2022-02-06 21:00:00,-10.2,104.6,EMNATI,SI, , , 
2022-02-07 00:00:00,-10.3,104.8,EMNATI,SI, , , 
2022-02-07 03:00:00,-10.5,105.0,EMNATI,SI, , , 
2022-02-07 06:00:00,-10.9,105.2,EMNATI,SI, , , 
2022-02-07 09:00:00,-11.4,105.3,EMNATI,SI, , , 
2022-02-07 12:00:00,-12.1,105.3,EMNATI,SI, , , 
2022-02-07 15:00:00,-12.8,105.4,EMNATI,SI, , , 
2022-02-07 18:00:00,-13.6,105.5,EMNATI,SI, , , 
2022-02-07 21:00:00,-14.3,105.5,EMNATI,SI, , , 
2022-02-08 00:00:00,-14.9,105.4,EMNATI,SI, , , 
2022-02-08 03:00:00,-15.3,105.2,EMNATI,SI, , , 
2022-02-08 06:00:00,-15.5,105.1,EMNATI,SI, , , 
2022-02-08 09:00:00,-15.6,105.1,EMNATI,SI, , , 
2022-02-08 12:00:00,-15.7,105.3,EMNATI,SI, , , 
2022-02-08 15:00:00,-15.9,105.8,EMNATI,SI, , , 
2022-02-08 18:00:00,-16.2,106.3,EMNATI,SI, , , 
2022-02-08 21:00:00,-16.4,106.5,EMNATI,SI, , , 
2022-02-09 00:00:00,-16.6,106.5,EMNATI,SI, , , 
2022-02-09 03:00:00,-16.8,106.5,EMNATI,SI, , , 
2022-02-09 06:00:00,-16.9,106.4,EMNATI,SI, , , 
2022-02-09 09:00:00,-17.0,106.3,EMNATI,SI, , , 
2022-02-09 12:00:00,-17.1,106.1,EMNATI,SI, , , 
2022-02-09 15:00:00,-17.2,105.9,EMNATI,SI, , , 
2022-02-09 18:00:00,-17.2,105.7,EMNATI,SI, , , 
2022-02-09 21:00:00,-17.2,105.5,EMNATI,SI, , , 
2022-02-10 00:00:00,-17.2,105.2,EMNATI,SI, , , 
2022-02-10 03:00:00,-17.3,105.0,EMNATI,SI, , , 
2022-02-10 06:00:00,-17.4,104.7,EMNATI,SI, , , 
2022-02-10 09:00:00,-17.5,104.4,EMNATI,SI, , , 
2022-02-10 12:00:00,-17.5,104.1,EMNATI,SI, , , 
2022-02-10 15:00:00,-17.5,103.8,EMNATI,SI, , , 
2022-02-10 18:00:00,-17.5,103.4,EMNATI,SI, , , 
2022-02-10 21:00:00,-17.5,103.0,EMNATI,SI, , , 
2022-02-11 00:00:00,-17.5,102.5,EMNATI,SI, , , 
2022-02-11 03:00:00,-17.5,102.1,EMNATI,SI, , , 
2022-02-11 06:00:00,-17.5,101.6,EMNATI,SI, , , 
2022-02-11 09:00:00,-17.5,101.1,EMNATI,SI, , , 
2022-02-11 12:00:00,-17.5,100.7,EMNATI,SI, , , 
2022-02-11 15:00:00,-17.4,100.4,EMNATI,SI, , , 
2022-02-11 18:00:00,-17.3,100.0,EMNATI,SI, , , 
2022-02-11 21:00:00,-17.1,99.5,EMNATI,SI, , , 
2022-02-12 00:00:00,-17.0,99.0,EMNATI,SI, , , 
2022-02-12 03:00:00,-16.9,98.4,EMNATI,SI, , , 
2022-02-12 06:00:00,-16.9,97.7,EMNATI,SI, , , 
2022-02-12 09:00:00,-16.8,97.1,EMNATI,SI, , , 
2022-02-12 12:00:00,-16.8,96.5,EMNATI,SI, , , 
2022-02-12 15:00:00,-16.8,96.0,EMNATI,SI, , , 
2022-02-12 18:00:00,-16.8,95.6,EMNATI,SI, , , 
2022-02-12 21:00:00,-16.8,95.2,EMNATI,SI, , , 
2022-02-13 00:00:00,-16.8,94.6,EMNATI,SI, , , 
2022-02-13 03:00:00,-16.7,93.9,EMNATI,SI, , , 
2022-02-13 06:00:00,-16.6,93.0,EMNATI,SI, , , 
2022-02-13 09:00:00,-16.4,92.0,EMNATI,SI, , , 
2022-02-13 12:00:00,-16.3,90.9,EMNATI,SI, , , 
2022-02-13 15:00:00,-16.3,89.8,EMNATI,SI, , , 
2022-02-13 18:00:00,-16.3,88.7,EMNATI,SI,25,1002, 
2022-02-13 21:00:00,-16.2,87.4,EMNATI,SI, , , 
2022-02-14 00:00:00,-16.1,86.0,EMNATI,SI,25,1003, 
2022-02-14 03:00:00,-16.1,84.7,EMNATI,SI, , , 
2022-02-14 06:00:00,-16.1,83.4,EMNATI,SI,25,1003, 
2022-02-14 09:00:00,-16.0,82.3,EMNATI,SI, , , 
2022-02-14 12:00:00,-15.9,81.1,EMNATI,SI,25,1003, 
2022-02-14 15:00:00,-15.7,79.8,EMNATI,SI, , , 
2022-02-14 18:00:00,-15.5,78.5,EMNATI,SI,25,1003, 
2022-02-14 21:00:00,-15.3,77.2,EMNATI,SI, , , 
2022-02-15 00:00:00,-15.1,76.0,EMNATI,SI,25,1002, 
2022-02-15 03:00:00,-14.8,75.2,EMNATI,SI, , , 
2022-02-15 06:00:00,-14.6,74.6,EMNATI,SI,25,1001, 
2022-02-15 09:00:00,-14.4,74.1,EMNATI,SI, , , 
2022-02-15 12:00:00,-14.4,73.5,EMNATI,SI,25,1001,TD
2022-02-15 15:00:00,-14.3,72.8,EMNATI,SI, , ,TD
2022-02-15 18:00:00,-14.3,72.1,EMNATI,SI,27,1000,TD
2022-02-15 21:00:00,-14.2,71.5,EMNATI,SI, , ,TD
2022-02-16 00:00:00,-14.2,70.9,EMNATI,SI,27,1000,TD
2022-02-16 03:00:00,-14.1,70.6,EMNATI,SI, , ,TD
2022-02-16 06:00:00,-14.1,70.3,EMNATI,SI,27,1000,TD
2022-02-16 09:00:00,-14.1,69.7,EMNATI,SI, , ,TD
2022-02-16 12:00:00,-14.1,69.1,EMNATI,SI,30,998,TD
2022-02-16 15:00:00,-14.1,68.6,EMNATI,SI, , ,TD
2022-02-16 18:00:00,-14.1,68.2,EMNATI,SI,33,997,TS
2022-02-16 21:00:00,-14.1,67.7,EMNATI,SI, , ,TS
2022-02-17 00:00:00,-14.1,67.1,EMNATI,SI,40,993,TS
2022-02-17 03:00:00,-14.0,66.5,EMNATI,SI, , ,TS
2022-02-17 06:00:00,-13.9,65.8,EMNATI,SI,40,993,TS
2022-02-17 09:00:00,-13.8,65.2,EMNATI,SI, , ,TS
2022-02-17 12:00:00,-13.7,64.7,EMNATI,SI,40,993,TS
2022-02-17 15:00:00,-13.7,64.1,EMNATI,SI, , ,TS
2022-02-17 18:00:00,-13.7,63.7,EMNATI,SI,43,991,TS
2022-02-17 21:00:00,-13.7,63.4,EMNATI,SI, , ,TS
2022-02-18 00:00:00,-13.7,63.2,EMNATI,SI,53,983,TY
2022-02-18 03:00:00,-13.8,62.8,EMNATI,SI, , ,TY
2022-02-18 06:00:00,-13.9,62.3,EMNATI,SI,60,977,TY
2022-02-18 09:00:00,-14.2,62.0,EMNATI,SI, , ,TY
2022-02-18 12:00:00,-14.6,61.6,EMNATI,SI,60,977,TY
2022-02-18 15:00:00,-14.9,61.1,EMNATI,SI, , ,TY
2022-02-18 18:00:00,-15.2,60.6,EMNATI,SI,60,975,TY
2022-02-18 21:00:00,-15.3,60.1,EMNATI,SI, , ,TY
2022-02-19 00:00:00,-15.5,59.7,EMNATI,SI,60,970,TY
2022-02-19 03:00:00,-15.7,59.2,EMNATI,SI, , ,TY
2022-02-19 06:00:00,-16.0,58.8,EMNATI,SI,60,970,TY
2022-02-19 09:00:00,-16.1,58.5,EMNATI,SI, , ,TY
2022-02-19 12:00:00,-16.3,58.2,EMNATI,SI,62,968,TY
2022-02-19 15:00:00,-16.5,57.7,EMNATI,SI, , ,TY
2022-02-19 18:00:00,-16.8,57.2,EMNATI,SI,70,960,TY
2022-02-19 21:00:00,-16.9,56.9,EMNATI,SI, , ,TY
2022-02-20 00:00:00,-17.1,56.6,EMNATI,SI,80,952,TY
2022-02-20 03:00:00,-17.2,56.2,EMNATI,SI, , ,TY
2022-02-20 06:00:00,-17.3,55.9,EMNATI,SI,85,947,TY
2022-02-20 09:00:00,-17.4,55.5,EMNATI,SI, , ,TY
2022-02-20 12:00:00,-17.5,55.3,EMNATI,SI,95,935,TY
2022-02-20 15:00:00,-17.5,54.9,EMNATI,SI, , ,TY
2022-02-20 18:00:00,-17.6,54.6,EMNATI,SI,85,945,TY
2022-02-20 21:00:00,-17.6,54.3,EMNATI,SI, , ,TY
2022-02-21 00:00:00,-17.6,54.0,EMNATI,SI,78,952,TY
2022-02-21 03:00:00,-17.7,53.7,EMNATI,SI, , ,TY
2022-02-21 06:00:00,-17.8,53.5,EMNATI,SI,75,953,TY
2022-02-21 09:00:00,-18.0,53.1,EMNATI,SI, , ,TY
2022-02-21 12:00:00,-18.2,52.7,EMNATI,SI,78,950,TY
2022-02-21 15:00:00,-18.3,52.4,EMNATI,SI, , ,TY
2022-02-21 18:00:00,-18.5,52.1,EMNATI,SI,80,948,TY
2022-02-21 21:00:00,-18.8,51.6,EMNATI,SI, , ,TY
2022-02-22 00:00:00,-19.2,51.2,EMNATI,SI,80,948,TY
2022-02-22 03:00:00,-19.5,50.8,EMNATI,SI, , ,TY
2022-02-22 06:00:00,-19.9,50.4,EMNATI,SI,75,953,TY
2022-02-22 09:00:00,-20.3,49.9,EMNATI,SI, , ,TY
2022-02-22 12:00:00,-20.8,49.5,EMNATI,SI,75,953,TY
2022-02-22 15:00:00,-21.1,49.1,EMNATI,SI, , ,TY
2022-02-22 18:00:00,-21.6,48.8,EMNATI,SI,75,955,TY
2022-02-22 21:00:00,-22.1,48.3,EMNATI,SI, , ,TY
2022-02-23 00:00:00,-22.6,47.8,EMNATI,SI,70,960,TY
2022-02-23 03:00:00,-23.0,47.0,EMNATI,SI, , ,TY
2022-02-23 06:00:00,-23.5,46.3,EMNATI,SI,50,981,TS
2022-02-23 09:00:00,-23.9,45.7,EMNATI,SI, , ,TS
2022-02-23 12:00:00,-24.3,45.3,EMNATI,SI,40,983,TS
2022-02-23 15:00:00,-24.5,44.6,EMNATI,SI, , ,TS
2022-02-23 18:00:00,-24.7,44.1,EMNATI,SI,40,993,TS
2022-02-23 21:00:00,-24.8,43.8,EMNATI,SI, , ,TS
2022-02-24 00:00:00,-25.2,43.5,EMNATI,SI,40,993,TS
2022-02-24 03:00:00,-25.9,43.1,EMNATI,SI, , ,TS
2022-02-24 06:00:00,-26.6,42.8,EMNATI,SI,40,993,TS
2022-02-24 09:00:00,-27.1,42.4,EMNATI,SI, , ,TS
2022-02-24 12:00:00,-27.7,42.0,EMNATI,SI,40,993,TS
2022-02-24 15:00:00,-28.2,41.6,EMNATI,SI, , ,TS
2022-02-24 18:00:00,-28.7,41.4,EMNATI,SI,45,990,TS
2022-02-24 21:00:00,-29.3,41.4,EMNATI,SI, , ,TS
2022-02-25 00:00:00,-30.0,41.5,EMNATI,SI,45,990,SS
2022-02-25 03:00:00,-30.9,41.5,EMNATI,SI, , ,SS
2022-02-25 06:00:00,-31.6,41.6,EMNATI,SI,45,990, 
2022-02-25 09:00:00,-32.3,41.8,EMNATI,SI, , , 
2022-02-25 12:00:00,-33.0,42.0,EMNATI,SI,45,990, 
2022-02-25 15:00:00,-33.6,42.4,EMNATI,SI, , , 
2022-02-25 18:00:00,-34.1,42.8,EMNATI,SI,50,987, 
2022-02-25 21:00:00,-34.5,43.3,EMNATI,SI, , , 
2022-02-26 00:00:00,-34.9,43.8,EMNATI,SI,50,987, 
2022-02-26 03:00:00,-35.3,44.4,EMNATI,SI, , , 
2022-02-26 06:00:00,-35.6,45.0,EMNATI,SI,48,987, 
2022-02-26 09:00:00,-35.8,45.3,EMNATI,SI, , , 
2022-02-26 12:00:00,-36.0,45.5,EMNATI,SI,45,990, 
2022-02-26 15:00:00,-36.2,45.7,EMNATI,SI, , , 
2022-02-26 18:00:00,-36.4,45.8,EMNATI,SI,45,991, 
2022-02-26 21:00:00,-36.8,45.9,EMNATI,SI, , , 
2022-02-27 00:00:00,-37.3,45.8,EMNATI,SI,40,994, 
2022-02-27 03:00:00,-37.9,45.6,EMNATI,SI, , , 
2022-02-27 06:00:00,-38.5,45.3,EMNATI,SI,35,995, 
2022-02-27 09:00:00,-38.8,45.0,EMNATI,SI, , , 
2022-02-27 12:00:00,-38.9,44.8,EMNATI,SI,35,995, 
2022-02-27 15:00:00,-39.0,44.5,EMNATI,SI, , , 
2022-02-27 18:00:00,-39.1,44.4,EMNATI,SI,35,996, 
2022-02-27 21:00:00,-39.4,44.4,EMNATI,SI, , , 
2022-02-28 00:00:00,-39.8,44.6,EMNATI,SI,30,998, 
2022-02-28 03:00:00,-40.3,45.0,EMNATI,SI, , , 
2022-02-28 06:00:00,-40.8,45.5,EMNATI,SI,30,999, 
2022-02-28 09:00:00,-41.1,45.9,EMNATI,SI, , , 
2022-02-28 12:00:00,-41.3,46.4,EMNATI,SI,25,1002, 
2022-02-28 15:00:00,-41.5,46.9,EMNATI,SI, , , 
2022-02-28 18:00:00,-41.6,47.5,EMNATI,SI,20,1005, 
2022-02-07 00:00:00,-19.3,164.0,DOVI,SP, , ,TD
2022-02-07 03:00:00,-19.2,164.3,DOVI,SP, , ,TD
2022-02-07 06:00:00,-19.1,164.6,DOVI,SP, , ,TD
2022-02-07 09:00:00,-19.0,164.8,DOVI,SP, , ,TD
2022-02-07 12:00:00,-19.0,165.1,DOVI,SP, , ,TD
2022-02-07 15:00:00,-19.0,165.5,DOVI,SP, , ,TD
2022-02-07 18:00:00,-19.0,166.0,DOVI,SP, , ,TD
2022-02-07 21:00:00,-19.0,166.5,DOVI,SP, , ,TD
2022-02-08 00:00:00,-18.9,167.0,DOVI,SP,30,998,TD
2022-02-08 03:00:00,-19.0,167.3,DOVI,SP, , ,TD
2022-02-08 06:00:00,-19.1,167.6,DOVI,SP,30,993,TD
2022-02-08 09:00:00,-19.2,167.8,DOVI,SP, , ,TD
2022-02-08 12:00:00,-19.3,168.0,DOVI,SP,30,991,TD
2022-02-08 15:00:00,-19.2,168.2,DOVI,SP, , ,TD
2022-02-08 18:00:00,-19.2,168.5,DOVI,SP,30,991,TD
2022-02-08 21:00:00,-19.3,168.6,DOVI,SP, , ,TD
2022-02-09 00:00:00,-19.4,168.7,DOVI,SP,30,990,TS
2022-02-09 03:00:00,-19.5,168.9,DOVI,SP, , ,TS
2022-02-09 06:00:00,-19.6,169.0,DOVI,SP,35,987,TS
2022-02-09 09:00:00,-19.8,168.9,DOVI,SP,35,987,TS
2022-02-09 12:00:00,-20.0,168.9,DOVI,SP,35,986,TS
2022-02-09 15:00:00,-20.1,169.0,DOVI,SP,35,986,TS
2022-02-09 18:00:00,-20.5,168.8,DOVI,SP,40,981,TS
2022-02-09 21:00:00,-20.9,168.9,DOVI,SP,45,993,TS
2022-02-10 00:00:00,-21.2,168.7,DOVI,SP,45,986,TS
2022-02-10 03:00:00,-21.7,168.4,DOVI,SP,45,986,TS
2022-02-10 06:00:00,-22.2,167.9,DOVI,SP,50,981,TY
2022-02-10 09:00:00,-22.6,167.4,DOVI,SP,70,971,TY
2022-02-10 12:00:00,-23.1,166.9,DOVI,SP,75,968,TY
2022-02-10 15:00:00,-23.4,166.6,DOVI,SP,80,963,TY
2022-02-10 18:00:00,-23.8,166.4,DOVI,SP,80,961,TY
2022-02-10 21:00:00,-24.4,166.2,DOVI,SP,80,962,TY
2022-02-11 00:00:00,-25.1,166.0,DOVI,SP, , ,TY
2022-02-11 03:00:00,-25.8,166.0,DOVI,SP, , ,TY
2022-02-11 06:00:00,-26.7,166.2,DOVI,SP,95,940,TY
2022-02-11 09:00:00,-27.9,166.3,DOVI,SP, , ,TY
2022-02-11 12:00:00,-29.1,166.3,DOVI,SP,80,957,TY
2022-02-11 15:00:00,-30.5,166.3,DOVI,SP, , ,TY
2022-02-11 18:00:00,-31.8,166.3,DOVI,SP,65,970,TY
2022-02-11 21:00:00,-32.8,166.3,DOVI,SP, , ,TY
2022-02-12 00:00:00,-33.6,166.6,DOVI,SP, , ,SS
2022-02-12 03:00:00,-34.0,167.2,DOVI,SP, , ,SS
2022-02-12 06:00:00,-34.5,168.0,DOVI,SP, , ,EX
2022-02-12 09:00:00,-35.4,169.1,DOVI,SP, , ,EX
2022-02-12 12:00:00,-36.4,170.5,DOVI,SP, , ,EX
2022-02-12 15:00:00,-37.2,171.8,DOVI,SP, , ,EX
2022-02-12 18:00:00,-38.0,173.1,DOVI,SP, , , 
2022-02-12 21:00:00,-38.4,174.1,DOVI,SP, , , 
2022-02-13 00:00:00,-38.8,175.4,DOVI,SP, , , 
2022-02-13 03:00:00,-39.4,177.6,DOVI,SP, , , 
2022-02-13 06:00:00,-40.0,180.2,DOVI,SP, , , 
2022-02-13 09:00:00,-40.4,182.7,DOVI,SP, , , 
2022-02-13 12:00:00,-40.7,185.0,DOVI,SP, , , 
2022-02-11 06:00:00,-12.1,63.1,DUMAKO,SI,20,1008,DB
2022-02-11 09:00:00,-12.2,62.9,DUMAKO,SI, , ,DB
2022-02-11 12:00:00,-12.3,62.9,DUMAKO,SI,22,1004,DB
2022-02-11 15:00:00,-12.5,62.8,DUMAKO,SI, , ,DB
2022-02-11 18:00:00,-12.7,62.8,DUMAKO,SI,22,1004,TD
2022-02-11 21:00:00,-12.8,62.8,DUMAKO,SI, , ,TD
2022-02-12 00:00:00,-13.0,62.9,DUMAKO,SI,25,1003,TD
2022-02-12 03:00:00,-13.2,63.0,DUMAKO,SI, , ,TD
2022-02-12 06:00:00,-13.4,63.1,DUMAKO,SI,30,1002,TD
2022-02-12 09:00:00,-13.6,63.0,DUMAKO,SI, , ,TD
2022-02-12 12:00:00,-13.9,62.8,DUMAKO,SI,30,1002,TD
2022-02-12 15:00:00,-14.0,62.4,DUMAKO,SI, , ,TD
2022-02-12 18:00:00,-14.2,62.1,DUMAKO,SI,30,1001,TD
2022-02-12 21:00:00,-14.3,61.8,DUMAKO,SI, , ,TD
2022-02-13 00:00:00,-14.5,61.5,DUMAKO,SI,30,1001,TD
2022-02-13 03:00:00,-14.7,61.2,DUMAKO,SI, , ,TD
2022-02-13 06:00:00,-15.0,60.9,DUMAKO,SI,35,999,TS
2022-02-13 09:00:00,-15.1,60.4,DUMAKO,SI, , ,TS
2022-02-13 12:00:00,-15.3,59.9,DUMAKO,SI,40,996,TS
2022-02-13 15:00:00,-15.5,59.1,DUMAKO,SI, , ,TS
2022-02-13 18:00:00,-15.8,58.3,DUMAKO,SI,40,998,TS
2022-02-13 21:00:00,-16.0,57.6,DUMAKO,SI, , ,TS
2022-02-14 00:00:00,-16.2,56.9,DUMAKO,SI,40,998,TS
2022-02-14 03:00:00,-16.3,56.1,DUMAKO,SI, , ,TS
